Source,Target,Type,Id,Label,Weight
60,856,Directed,1188,,1
60,871,Directed,1189,,1
60,876,Directed,1190,,1
60,879,Directed,1191,,1
60,891,Directed,1192,,1
60,895,Directed,1193,,1
60,915,Directed,1194,,1
60,916,Directed,1195,,1
60,924,Directed,1196,,1
60,926,Directed,1197,,1
60,936,Directed,1198,,1
60,939,Directed,1199,,1
60,951,Directed,1200,,1
60,960,Directed,1201,,1
60,967,Directed,1202,,1
60,979,Directed,1203,,1
60,987,Directed,1204,,1
60,993,Directed,1205,,1
60,1004,Directed,1206,,1
60,1017,Directed,1207,,1
60,1034,Directed,1208,,1
60,1039,Directed,1209,,1
60,1045,Directed,1210,,1
61,71,Directed,1211,,1
61,81,Directed,1212,,1
61,103,Directed,1213,,1
61,137,Directed,1214,,1
61,145,Directed,1215,,1
61,146,Directed,1216,,1
61,160,Directed,1217,,1
61,164,Directed,1218,,1
61,184,Directed,1219,,1
61,196,Directed,1220,,1
61,198,Directed,1221,,1
61,213,Directed,1222,,1
61,218,Directed,1223,,1
61,221,Directed,1224,,1
61,224,Directed,1225,,1
61,232,Directed,1226,,1
61,253,Directed,1227,,1
61,256,Directed,1228,,1
61,261,Directed,1229,,1
61,284,Directed,1230,,1
61,285,Directed,1231,,1
61,299,Directed,1232,,1
61,309,Directed,1233,,1
61,314,Directed,1234,,1
61,316,Directed,1235,,1
61,322,Directed,1236,,1
61,337,Directed,1237,,1
61,380,Directed,1238,,1
61,385,Directed,1239,,1
61,388,Directed,1240,,1
61,398,Directed,1241,,1
61,401,Directed,1242,,1
61,420,Directed,1243,,1
61,455,Directed,1244,,1
61,456,Directed,1245,,1
61,458,Directed,1246,,1
61,473,Directed,1247,,1
61,479,Directed,1248,,1
61,486,Directed,1249,,1
61,487,Directed,1250,,1
61,495,Directed,1251,,1
61,502,Directed,1252,,1
61,529,Directed,1253,,1
61,530,Directed,1254,,1
61,533,Directed,1255,,1
61,555,Directed,1256,,1
61,556,Directed,1257,,1
61,559,Directed,1258,,1
61,569,Directed,1259,,1
61,576,Directed,1260,,1
61,577,Directed,1261,,1
61,584,Directed,1262,,1
61,598,Directed,1263,,1
61,624,Directed,1264,,1
61,631,Directed,1265,,1
61,659,Directed,1266,,1
61,664,Directed,1267,,1
61,685,Directed,1268,,1
61,687,Directed,1269,,1
61,692,Directed,1270,,1
61,697,Directed,1271,,1
61,751,Directed,1272,,1
61,760,Directed,1273,,1
61,763,Directed,1274,,1
61,766,Directed,1275,,1
61,772,Directed,1276,,1
61,842,Directed,1277,,1
61,846,Directed,1278,,1
61,856,Directed,1279,,1
61,889,Directed,1280,,1
61,892,Directed,1281,,1
61,914,Directed,1282,,1
61,915,Directed,1283,,1
61,927,Directed,1284,,1
61,932,Directed,1285,,1
61,933,Directed,1286,,1
61,937,Directed,1287,,1
61,941,Directed,1288,,1
61,961,Directed,1289,,1
61,994,Directed,1290,,1
61,1007,Directed,1291,,1
61,1011,Directed,1292,,1
61,1014,Directed,1293,,1
61,1023,Directed,1294,,1
61,1031,Directed,1295,,1
62,84,Directed,1296,,1
62,90,Directed,1297,,1
62,125,Directed,1298,,1
62,143,Directed,1299,,1
62,187,Directed,1300,,1
62,197,Directed,1301,,1
62,208,Directed,1302,,1
62,259,Directed,1303,,1
62,268,Directed,1304,,1
62,274,Directed,1305,,1
62,284,Directed,1306,,1
62,288,Directed,1307,,1
62,291,Directed,1308,,1
62,312,Directed,1309,,1
62,315,Directed,1310,,1
62,328,Directed,1311,,1
62,339,Directed,1312,,1
62,349,Directed,1313,,1
62,350,Directed,1314,,1
62,367,Directed,1315,,1
62,368,Directed,1316,,1
62,372,Directed,1317,,1
62,387,Directed,1318,,1
62,401,Directed,1319,,1
62,403,Directed,1320,,1
62,406,Directed,1321,,1
62,415,Directed,1322,,1
62,426,Directed,1323,,1
62,440,Directed,1324,,1
62,441,Directed,1325,,1
62,466,Directed,1326,,1
62,483,Directed,1327,,1
62,490,Directed,1328,,1
62,491,Directed,1329,,1
62,500,Directed,1330,,1
62,507,Directed,1331,,1
62,510,Directed,1332,,1
62,513,Directed,1333,,1
62,531,Directed,1334,,1
62,538,Directed,1335,,1
62,555,Directed,1336,,1
62,559,Directed,1337,,1
62,571,Directed,1338,,1
62,574,Directed,1339,,1
62,581,Directed,1340,,1
62,583,Directed,1341,,1
62,586,Directed,1342,,1
62,587,Directed,1343,,1
62,596,Directed,1344,,1
62,601,Directed,1345,,1
62,604,Directed,1346,,1
62,611,Directed,1347,,1
62,612,Directed,1348,,1
62,616,Directed,1349,,1
62,621,Directed,1350,,1
62,631,Directed,1351,,1
62,644,Directed,1352,,1
62,698,Directed,1353,,1
62,700,Directed,1354,,1
62,703,Directed,1355,,1
62,704,Directed,1356,,1
62,706,Directed,1357,,1
62,720,Directed,1358,,1
62,737,Directed,1359,,1
62,742,Directed,1360,,1
62,743,Directed,1361,,1
62,747,Directed,1362,,1
62,749,Directed,1363,,1
62,751,Directed,1364,,1
62,758,Directed,1365,,1
62,762,Directed,1366,,1
62,763,Directed,1367,,1
62,770,Directed,1368,,1
62,781,Directed,1369,,1
62,782,Directed,1370,,1
62,787,Directed,1371,,1
62,813,Directed,1372,,1
62,817,Directed,1373,,1
62,836,Directed,1374,,1
62,838,Directed,1375,,1
62,843,Directed,1376,,1
62,849,Directed,1377,,1
62,864,Directed,1378,,1
62,866,Directed,1379,,1
62,868,Directed,1380,,1
62,871,Directed,1381,,1
62,880,Directed,1382,,1
62,881,Directed,1383,,1
62,889,Directed,1384,,1
62,923,Directed,1385,,1
62,929,Directed,1386,,1
62,940,Directed,1387,,1
62,955,Directed,1388,,1
62,956,Directed,1389,,1
62,964,Directed,1390,,1
62,967,Directed,1391,,1
62,983,Directed,1392,,1
62,1012,Directed,1393,,1
62,1013,Directed,1394,,1
62,1015,Directed,1395,,1
62,1038,Directed,1396,,1
62,1042,Directed,1397,,1
62,1049,Directed,1398,,1
63,69,Directed,1399,,1
63,76,Directed,1400,,1
63,89,Directed,1401,,1
63,111,Directed,1402,,1
63,123,Directed,1403,,1
63,125,Directed,1404,,1
63,127,Directed,1405,,1
63,134,Directed,1406,,1
63,138,Directed,1407,,1
63,152,Directed,1408,,1
63,155,Directed,1409,,1
63,166,Directed,1410,,1
63,186,Directed,1411,,1
63,191,Directed,1412,,1
63,195,Directed,1413,,1
63,207,Directed,1414,,1
63,213,Directed,1415,,1
63,220,Directed,1416,,1
63,222,Directed,1417,,1
63,259,Directed,1418,,1
63,262,Directed,1419,,1
63,266,Directed,1420,,1
63,271,Directed,1421,,1
63,274,Directed,1422,,1
63,286,Directed,1423,,1
63,301,Directed,1424,,1
63,307,Directed,1425,,1
63,315,Directed,1426,,1
63,323,Directed,1427,,1
63,346,Directed,1428,,1
63,348,Directed,1429,,1
63,352,Directed,1430,,1
63,357,Directed,1431,,1
63,383,Directed,1432,,1
63,387,Directed,1433,,1
63,404,Directed,1434,,1
63,409,Directed,1435,,1
63,421,Directed,1436,,1
63,429,Directed,1437,,1
63,430,Directed,1438,,1
63,443,Directed,1439,,1
63,453,Directed,1440,,1
63,455,Directed,1441,,1
63,460,Directed,1442,,1
63,461,Directed,1443,,1
63,465,Directed,1444,,1
63,476,Directed,1445,,1
63,509,Directed,1446,,1
63,515,Directed,1447,,1
63,517,Directed,1448,,1
63,522,Directed,1449,,1
63,524,Directed,1450,,1
63,534,Directed,1451,,1
63,535,Directed,1452,,1
63,538,Directed,1453,,1
63,558,Directed,1454,,1
63,560,Directed,1455,,1
63,562,Directed,1456,,1
63,572,Directed,1457,,1
63,595,Directed,1458,,1
63,610,Directed,1459,,1
63,612,Directed,1460,,1
63,619,Directed,1461,,1
63,625,Directed,1462,,1
63,637,Directed,1463,,1
63,647,Directed,1464,,1
63,698,Directed,1465,,1
63,701,Directed,1466,,1
63,713,Directed,1467,,1
63,723,Directed,1468,,1
63,728,Directed,1469,,1
63,730,Directed,1470,,1
63,731,Directed,1471,,1
63,738,Directed,1472,,1
63,747,Directed,1473,,1
63,754,Directed,1474,,1
63,770,Directed,1475,,1
63,780,Directed,1476,,1
63,795,Directed,1477,,1
63,797,Directed,1478,,1
63,810,Directed,1479,,1
63,816,Directed,1480,,1
63,834,Directed,1481,,1
63,842,Directed,1482,,1
63,847,Directed,1483,,1
63,858,Directed,1484,,1
63,860,Directed,1485,,1
63,875,Directed,1486,,1
63,877,Directed,1487,,1
63,884,Directed,1488,,1
63,887,Directed,1489,,1
63,898,Directed,1490,,1
63,904,Directed,1491,,1
63,910,Directed,1492,,1
63,925,Directed,1493,,1
63,930,Directed,1494,,1
63,945,Directed,1495,,1
63,951,Directed,1496,,1
63,953,Directed,1497,,1
63,965,Directed,1498,,1
63,982,Directed,1499,,1
63,1005,Directed,1500,,1
63,1010,Directed,1501,,1
63,1021,Directed,1502,,1
63,1027,Directed,1503,,1
63,1029,Directed,1504,,1
63,1035,Directed,1505,,1
64,75,Directed,1506,,1
64,80,Directed,1507,,1
64,83,Directed,1508,,1
64,88,Directed,1509,,1
64,89,Directed,1510,,1
64,101,Directed,1511,,1
64,106,Directed,1512,,1
64,112,Directed,1513,,1
64,113,Directed,1514,,1
64,119,Directed,1515,,1
64,124,Directed,1516,,1
64,126,Directed,1517,,1
64,143,Directed,1518,,1
64,168,Directed,1519,,1
64,181,Directed,1520,,1
64,204,Directed,1521,,1
64,224,Directed,1522,,1
64,237,Directed,1523,,1
64,252,Directed,1524,,1
64,263,Directed,1525,,1
64,277,Directed,1526,,1
64,299,Directed,1527,,1
64,303,Directed,1528,,1
64,343,Directed,1529,,1
64,348,Directed,1530,,1
64,377,Directed,1531,,1
64,380,Directed,1532,,1
64,381,Directed,1533,,1
64,393,Directed,1534,,1
64,403,Directed,1535,,1
64,419,Directed,1536,,1
64,428,Directed,1537,,1
64,455,Directed,1538,,1
64,463,Directed,1539,,1
64,487,Directed,1540,,1
64,501,Directed,1541,,1
64,508,Directed,1542,,1
64,531,Directed,1543,,1
64,544,Directed,1544,,1
64,552,Directed,1545,,1
64,553,Directed,1546,,1
64,554,Directed,1547,,1
64,560,Directed,1548,,1
64,562,Directed,1549,,1
64,566,Directed,1550,,1
64,571,Directed,1551,,1
64,595,Directed,1552,,1
64,624,Directed,1553,,1
64,627,Directed,1554,,1
64,630,Directed,1555,,1
64,632,Directed,1556,,1
64,668,Directed,1557,,1
64,670,Directed,1558,,1
64,676,Directed,1559,,1
64,678,Directed,1560,,1
64,689,Directed,1561,,1
64,699,Directed,1562,,1
64,710,Directed,1563,,1
64,714,Directed,1564,,1
64,719,Directed,1565,,1
64,728,Directed,1566,,1
64,736,Directed,1567,,1
64,737,Directed,1568,,1
64,738,Directed,1569,,1
64,740,Directed,1570,,1
64,754,Directed,1571,,1
64,766,Directed,1572,,1
64,784,Directed,1573,,1
64,790,Directed,1574,,1
64,811,Directed,1575,,1
64,838,Directed,1576,,1
64,842,Directed,1577,,1
64,845,Directed,1578,,1
64,848,Directed,1579,,1
64,856,Directed,1580,,1
64,873,Directed,1581,,1
64,874,Directed,1582,,1
64,880,Directed,1583,,1
64,884,Directed,1584,,1
64,919,Directed,1585,,1
64,937,Directed,1586,,1
64,955,Directed,1587,,1
64,973,Directed,1588,,1
64,999,Directed,1589,,1
64,1006,Directed,1590,,1
64,1013,Directed,1591,,1
64,1031,Directed,1592,,1
64,1037,Directed,1593,,1
64,1043,Directed,1594,,1
64,1044,Directed,1595,,1
64,1048,Directed,1596,,1
65,89,Directed,1597,,1
65,97,Directed,1598,,1
65,102,Directed,1599,,1
65,122,Directed,1600,,1
65,161,Directed,1601,,1
65,204,Directed,1602,,1
65,206,Directed,1603,,1
65,219,Directed,1604,,1
65,223,Directed,1605,,1
65,225,Directed,1606,,1
65,240,Directed,1607,,1
65,263,Directed,1608,,1
65,284,Directed,1609,,1
65,295,Directed,1610,,1
65,309,Directed,1611,,1
65,315,Directed,1612,,1
65,330,Directed,1613,,1
65,332,Directed,1614,,1
65,342,Directed,1615,,1
65,343,Directed,1616,,1
65,344,Directed,1617,,1
65,360,Directed,1618,,1
65,379,Directed,1619,,1
65,387,Directed,1620,,1
65,388,Directed,1621,,1
65,410,Directed,1622,,1
65,424,Directed,1623,,1
65,428,Directed,1624,,1
65,433,Directed,1625,,1
65,438,Directed,1626,,1
65,442,Directed,1627,,1
65,474,Directed,1628,,1
65,496,Directed,1629,,1
65,499,Directed,1630,,1
65,508,Directed,1631,,1
65,522,Directed,1632,,1
65,524,Directed,1633,,1
65,527,Directed,1634,,1
65,536,Directed,1635,,1
65,543,Directed,1636,,1
65,559,Directed,1637,,1
65,561,Directed,1638,,1
65,572,Directed,1639,,1
65,575,Directed,1640,,1
65,581,Directed,1641,,1
65,592,Directed,1642,,1
65,604,Directed,1643,,1
65,610,Directed,1644,,1
65,613,Directed,1645,,1
65,615,Directed,1646,,1
65,620,Directed,1647,,1
65,657,Directed,1648,,1
65,660,Directed,1649,,1
65,667,Directed,1650,,1
65,676,Directed,1651,,1
65,679,Directed,1652,,1
65,701,Directed,1653,,1
65,713,Directed,1654,,1
65,714,Directed,1655,,1
65,716,Directed,1656,,1
65,724,Directed,1657,,1
65,735,Directed,1658,,1
65,737,Directed,1659,,1
65,759,Directed,1660,,1
65,760,Directed,1661,,1
65,763,Directed,1662,,1
65,777,Directed,1663,,1
65,793,Directed,1664,,1
65,827,Directed,1665,,1
65,828,Directed,1666,,1
65,830,Directed,1667,,1
65,852,Directed,1668,,1
65,856,Directed,1669,,1
65,859,Directed,1670,,1
65,871,Directed,1671,,1
65,873,Directed,1672,,1
65,895,Directed,1673,,1
65,898,Directed,1674,,1
65,910,Directed,1675,,1
65,938,Directed,1676,,1
65,964,Directed,1677,,1
65,972,Directed,1678,,1
65,975,Directed,1679,,1
65,978,Directed,1680,,1
65,987,Directed,1681,,1
65,1003,Directed,1682,,1
65,1005,Directed,1683,,1
65,1016,Directed,1684,,1
65,1018,Directed,1685,,1
65,1036,Directed,1686,,1
65,1044,Directed,1687,,1
66,78,Directed,1688,,1
66,85,Directed,1689,,1
66,88,Directed,1690,,1
66,131,Directed,1691,,1
66,135,Directed,1692,,1
66,139,Directed,1693,,1
66,152,Directed,1694,,1
66,154,Directed,1695,,1
66,172,Directed,1696,,1
66,174,Directed,1697,,1
66,189,Directed,1698,,1
66,199,Directed,1699,,1
66,201,Directed,1700,,1
66,212,Directed,1701,,1
66,217,Directed,1702,,1
66,220,Directed,1703,,1
66,232,Directed,1704,,1
66,244,Directed,1705,,1
66,246,Directed,1706,,1
66,259,Directed,1707,,1
66,261,Directed,1708,,1
66,262,Directed,1709,,1
66,270,Directed,1710,,1
66,278,Directed,1711,,1
66,289,Directed,1712,,1
66,290,Directed,1713,,1
66,297,Directed,1714,,1
66,309,Directed,1715,,1
66,317,Directed,1716,,1
66,328,Directed,1717,,1
66,338,Directed,1718,,1
66,351,Directed,1719,,1
66,366,Directed,1720,,1
66,368,Directed,1721,,1
66,372,Directed,1722,,1
66,384,Directed,1723,,1
66,395,Directed,1724,,1
66,405,Directed,1725,,1
66,417,Directed,1726,,1
66,418,Directed,1727,,1
66,421,Directed,1728,,1
66,428,Directed,1729,,1
66,429,Directed,1730,,1
66,436,Directed,1731,,1
66,443,Directed,1732,,1
66,444,Directed,1733,,1
66,447,Directed,1734,,1
66,466,Directed,1735,,1
66,491,Directed,1736,,1
66,496,Directed,1737,,1
66,503,Directed,1738,,1
66,514,Directed,1739,,1
66,521,Directed,1740,,1
66,533,Directed,1741,,1
66,536,Directed,1742,,1
66,546,Directed,1743,,1
66,559,Directed,1744,,1
66,574,Directed,1745,,1
66,592,Directed,1746,,1
66,598,Directed,1747,,1
66,608,Directed,1748,,1
66,627,Directed,1749,,1
66,633,Directed,1750,,1
66,636,Directed,1751,,1
66,655,Directed,1752,,1
66,665,Directed,1753,,1
66,670,Directed,1754,,1
66,676,Directed,1755,,1
66,680,Directed,1756,,1
66,684,Directed,1757,,1
66,690,Directed,1758,,1
66,700,Directed,1759,,1
66,703,Directed,1760,,1
66,707,Directed,1761,,1
66,719,Directed,1762,,1
66,729,Directed,1763,,1
66,739,Directed,1764,,1
66,746,Directed,1765,,1
66,756,Directed,1766,,1
66,759,Directed,1767,,1
66,781,Directed,1768,,1
66,794,Directed,1769,,1
66,795,Directed,1770,,1
66,797,Directed,1771,,1
66,799,Directed,1772,,1
66,800,Directed,1773,,1
66,803,Directed,1774,,1
66,810,Directed,1775,,1
66,817,Directed,1776,,1
66,824,Directed,1777,,1
66,827,Directed,1778,,1
66,839,Directed,1779,,1
66,855,Directed,1780,,1
66,856,Directed,1781,,1
66,866,Directed,1782,,1
66,873,Directed,1783,,1
66,897,Directed,1784,,1
66,898,Directed,1785,,1
66,901,Directed,1786,,1
66,918,Directed,1787,,1
66,919,Directed,1788,,1
66,946,Directed,1789,,1
66,947,Directed,1790,,1
66,953,Directed,1791,,1
66,978,Directed,1792,,1
66,981,Directed,1793,,1
66,988,Directed,1794,,1
66,1001,Directed,1795,,1
66,1024,Directed,1796,,1
67,68,Directed,1797,,1
67,72,Directed,1798,,1
67,80,Directed,1799,,1
67,106,Directed,1800,,1
67,118,Directed,1801,,1
67,159,Directed,1802,,1
67,171,Directed,1803,,1
67,174,Directed,1804,,1
67,178,Directed,1805,,1
67,183,Directed,1806,,1
67,210,Directed,1807,,1
67,216,Directed,1808,,1
67,217,Directed,1809,,1
67,226,Directed,1810,,1
67,230,Directed,1811,,1
67,253,Directed,1812,,1
67,267,Directed,1813,,1
67,275,Directed,1814,,1
67,277,Directed,1815,,1
67,289,Directed,1816,,1
67,290,Directed,1817,,1
67,318,Directed,1818,,1
67,323,Directed,1819,,1
67,330,Directed,1820,,1
67,340,Directed,1821,,1
67,350,Directed,1822,,1
67,351,Directed,1823,,1
67,367,Directed,1824,,1
67,369,Directed,1825,,1
67,383,Directed,1826,,1
67,386,Directed,1827,,1
67,415,Directed,1828,,1
67,419,Directed,1829,,1
67,440,Directed,1830,,1
67,447,Directed,1831,,1
67,451,Directed,1832,,1
67,462,Directed,1833,,1
67,472,Directed,1834,,1
67,475,Directed,1835,,1
67,481,Directed,1836,,1
67,484,Directed,1837,,1
67,491,Directed,1838,,1
67,495,Directed,1839,,1
67,498,Directed,1840,,1
67,502,Directed,1841,,1
67,510,Directed,1842,,1
67,526,Directed,1843,,1
67,552,Directed,1844,,1
67,568,Directed,1845,,1
67,587,Directed,1846,,1
67,590,Directed,1847,,1
67,605,Directed,1848,,1
67,613,Directed,1849,,1
67,617,Directed,1850,,1
67,623,Directed,1851,,1
67,636,Directed,1852,,1
67,637,Directed,1853,,1
67,649,Directed,1854,,1
67,651,Directed,1855,,1
67,660,Directed,1856,,1
67,670,Directed,1857,,1
67,703,Directed,1858,,1
67,715,Directed,1859,,1
67,724,Directed,1860,,1
67,738,Directed,1861,,1
67,758,Directed,1862,,1
67,769,Directed,1863,,1
67,770,Directed,1864,,1
67,774,Directed,1865,,1
67,782,Directed,1866,,1
67,785,Directed,1867,,1
67,794,Directed,1868,,1
67,810,Directed,1869,,1
67,817,Directed,1870,,1
67,823,Directed,1871,,1
67,833,Directed,1872,,1
67,842,Directed,1873,,1
67,848,Directed,1874,,1
67,859,Directed,1875,,1
67,871,Directed,1876,,1
67,876,Directed,1877,,1
67,886,Directed,1878,,1
67,898,Directed,1879,,1
67,905,Directed,1880,,1
67,933,Directed,1881,,1
67,954,Directed,1882,,1
67,958,Directed,1883,,1
67,962,Directed,1884,,1
67,1016,Directed,1885,,1
67,1024,Directed,1886,,1
67,1046,Directed,1887,,1
68,69,Directed,1888,,1
68,70,Directed,1889,,1
68,110,Directed,1890,,1
68,145,Directed,1891,,1
68,154,Directed,1892,,1
68,157,Directed,1893,,1
68,166,Directed,1894,,1
68,187,Directed,1895,,1
68,195,Directed,1896,,1
68,197,Directed,1897,,1
68,199,Directed,1898,,1
68,201,Directed,1899,,1
68,207,Directed,1900,,1
68,212,Directed,1901,,1
68,213,Directed,1902,,1
68,215,Directed,1903,,1
68,226,Directed,1904,,1
68,231,Directed,1905,,1
68,232,Directed,1906,,1
68,237,Directed,1907,,1
68,244,Directed,1908,,1
68,247,Directed,1909,,1
68,253,Directed,1910,,1
68,260,Directed,1911,,1
68,276,Directed,1912,,1
68,295,Directed,1913,,1
68,299,Directed,1914,,1
68,333,Directed,1915,,1
68,367,Directed,1916,,1
68,391,Directed,1917,,1
68,420,Directed,1918,,1
68,448,Directed,1919,,1
68,457,Directed,1920,,1
68,458,Directed,1921,,1
68,463,Directed,1922,,1
68,464,Directed,1923,,1
68,473,Directed,1924,,1
68,482,Directed,1925,,1
68,498,Directed,1926,,1
68,518,Directed,1927,,1
68,521,Directed,1928,,1
68,526,Directed,1929,,1
68,537,Directed,1930,,1
68,541,Directed,1931,,1
68,578,Directed,1932,,1
68,581,Directed,1933,,1
68,619,Directed,1934,,1
68,627,Directed,1935,,1
68,640,Directed,1936,,1
68,651,Directed,1937,,1
68,669,Directed,1938,,1
68,707,Directed,1939,,1
68,712,Directed,1940,,1
68,734,Directed,1941,,1
68,738,Directed,1942,,1
68,741,Directed,1943,,1
68,750,Directed,1944,,1
68,752,Directed,1945,,1
68,755,Directed,1946,,1
68,776,Directed,1947,,1
68,781,Directed,1948,,1
68,784,Directed,1949,,1
68,788,Directed,1950,,1
68,808,Directed,1951,,1
68,820,Directed,1952,,1
68,829,Directed,1953,,1
68,841,Directed,1954,,1
68,850,Directed,1955,,1
68,859,Directed,1956,,1
68,899,Directed,1957,,1
68,900,Directed,1958,,1
68,906,Directed,1959,,1
68,907,Directed,1960,,1
68,910,Directed,1961,,1
68,914,Directed,1962,,1
68,917,Directed,1963,,1
68,931,Directed,1964,,1
